league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ITA-Serie A,2627,Como,Luis Milla,2,2026,286,8725,M S,5,275,0,0.06196952238678932,0,0.06196952238678932,0,0.765129966661334,1,7,0,0,0.8931201733648777,0.8311506509780884
ITA-Serie A,2627,Como,Marc-Oliver Kempf,2,2026,286,4291,D S,2,111,0,0.04327322170138359,0,0.04327322170138359,0,0.02014213800430298,2,1,0,0,0.5838598012924194,0.5838598012924194
ITA-Serie A,2627,Como,Martin Baturina,2,2026,286,13934,M,5,285,2,0.5963130090385675,2,0.5963130090385675,1,0.4272240623831749,11,4,1,0,2.2617266476154327,1.4975669831037521
ITA-Serie A,2627,Como,Mattia Liberali,2,2026,286,13151,S,2,21,0,0.09185882657766342,0,0.09185882657766342,0,0.07225365191698074,2,1,0,0,0.16411247849464417,0.0
ITA-Serie A,2627,Como,Maxence Caqueret,2,2026,286,7328,S,4,86,0,0.0,0,0.0,0,0.36224369145929813,0,3,1,0,0.923617884516716,0.5871797278523445
ITA-Serie A,2627,Como,Moise Kean,2,2026,286,1304,F S,4,152,0,0.6091385632753372,0,0.6091385632753372,1,0.38280459493398666,6,2,0,0,1.0260204821825027,0.34267253801226616
ITA-Serie A,2627,Como,Máximo Perrone,2,2026,286,11378,M S,5,261,0,0.28897838294506073,0,0.28897838294506073,1,0.6252654120326042,5,8,0,0,2.5436123237013817,1.9120504148304462
ITA-Serie A,2627,Como,Nico Paz,2,2026,286,11541,M,5,427,1,1.5697270035743713,1,1.5697270035743713,1,1.352516632527113,27,10,0,0,4.00810232758522,2.78780435025692
ITA-Serie A,2627,Como,Robert Sánchez,2,2026,286,9098,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.554345428943634,0.554345428943634
ITA-Serie A,2627,Como,Samuele Ricci,2,2026,286,7530,S,3,57,0,0.08794767409563065,0,0.08794767409563065,0,0.39316096901893616,1,2,0,0,1.3674850538372993,1.2003481984138489
ITA-Serie A,2627,Como,Tasos Douvikas,2,2026,286,12030,F S,5,323,2,3.6228500455617905,2,3.6228500455617905,0,0.34816140681505203,13,5,0,0,3.787815600633621,0.5794073306024075
ITA-Serie A,2627,Como,Trevoh Chalobah,2,2026,286,6615,D,4,360,0,0.17758949100971222,0,0.17758949100971222,0,0.020203998312354088,2,1,0,0,1.5061842203140259,1.4030679911375046
ITA-Serie A,2627,Como,Yan Couto,2,2026,286,10946,D,5,422,0,0.34795176703482866,0,0.34795176703482866,1,1.116836003959179,6,9,1,0,2.909243457019329,1.9158619940280914
ITA-Serie A,2627,Como,Álex Valle,2,2026,286,12822,D,4,348,0,0.1774835828691721,0,0.1774835828691721,1,0.2508482038974762,5,7,0,0,1.2733705639839172,1.0271949544548988
ITA-Serie A,2627,Fiorentina,Albert Gudmundsson,2,2026,110,10366,F S,4,107,1,0.3855462968349457,1,0.3855462968349457,0,0.9306812714785337,6,7,1,0,1.3162275403738022,0.0487932413816452
ITA-Serie A,2627,Fiorentina,Alejandro Jiménez,2,2026,110,12168,D S,4,293,1,0.36614277958869934,1,0.36614277958869934,1,0.5275014098733664,3,6,1,0,1.788729377090931,1.2693048864603043
ITA-Serie A,2627,Fiorentina,Alieu Njie,2,2026,110,12365,F M S,4,266,0,1.2393666356801987,0,1.2393666356801987,0,1.0971164256334305,7,10,1,0,2.7665876746177673,0.5991073548793793
ITA-Serie A,2627,Fiorentina,Arthur Atta,2,2026,110,11800,M S,5,335,0,1.1758023723959923,0,1.1758023723959923,0,0.30557811725884676,11,5,0,0,2.4927604719996452,1.2957948856055737
ITA-Serie A,2627,Fiorentina,Beto,2,2026,110,9983,F S,3,95,0,0.7908569946885109,0,0.7908569946885109,1,0.036340322345495224,5,1,0,0,0.9273818805813789,0.10018457472324371
ITA-Serie A,2627,Fiorentina,Cher Ndour,2,2026,110,11768,M S,5,401,0,0.238588385283947,0,0.238588385283947,1,0.571785606443882,5,5,0,0,1.6182627975940704,0.8272225111722946
ITA-Serie A,2627,Fiorentina,Christ Inao Oulaï,2,2026,110,14919,M S,3,123,0,0.015219743363559246,0,0.015219743363559246,0,0.10774824768304825,1,3,0,0,0.32047785073518753,0.26110317558050156
ITA-Serie A,2627,Fiorentina,David de Gea,2,2026,110,546,GK,5,450,0,0.0,0,0.0,0,0.29393380880355835,0,1,1,0,0.6595944166183472,0.36566062271595
ITA-Serie A,2627,Fiorentina,Dodô,2,2026,110,10935,D,1,90,0,0.012313642539083958,0,0.012313642539083958,0,0.0,1,0,0,0,0.016107013449072838,0.016107013449072838
ITA-Serie A,2627,Fiorentina,Franco Mastantuono,2,2026,110,13847,F M,5,385,3,2.3416033685207367,3,2.3416033685207367,0,0.789076954126358,22,10,1,0,3.430962076410651,1.0141446124762297
ITA-Serie A,2627,Fiorentina,João Mário,2,2026,110,13946,D S,3,175,0,0.0,0,0.0,0,0.14955922588706017,0,2,0,0,0.4027688726782799,0.2992032393813133
ITA-Serie A,2627,Fiorentina,Luca Ranieri,2,2026,110,6696,D,3,266,0,0.06244559958577156,0,0.06244559958577156,0,0.222776859998703,1,1,1,0,0.20794527418911457,0.20794527418911457
ITA-Serie A,2627,Fiorentina,Marco Brescianini,2,2026,110,7284,M S,4,131,0,0.015101534314453602,0,0.015101534314453602,0,0.0,1,0,0,0,0.015101534314453602,0.0
ITA-Serie A,2627,Fiorentina,Marin Pongracic,2,2026,110,8303,D S,3,69,0,0.0,0,0.0,0,0.0,0,0,0,0,0.10285916924476624,0.10285916924476624
ITA-Serie A,2627,Fiorentina,Mateo Pellegrino,2,2026,110,13446,F S,5,355,2,0.7397412545979023,2,0.7397412545979023,0,0.32936234027147293,5,6,1,0,1.667515343055129,0.5984117537736893
ITA-Serie A,2627,Fiorentina,Nicolo Fagioli,2,2026,110,7379,M S,5,360,0,0.18422354198992252,0,0.18422354198992252,1,0.5329923685640097,6,3,1,0,1.8074905294924974,1.2399190831929445
ITA-Serie A,2627,Fiorentina,Pote,2,2026,110,15038,S,3,38,0,0.09384487569332123,0,0.09384487569332123,0,0.01320616900920868,2,1,0,0,0.45251724123954773,0.3454661965370178
ITA-Serie A,2627,Fiorentina,Radu Dragusin,2,2026,110,9105,D,5,450,0,0.22692604921758175,0,0.22692604921758175,1,0.05139552429318428,3,1,1,0,1.7065801303833723,1.6551845949143171
ITA-Serie A,2627,Fiorentina,Rolando Mandragora,2,2026,110,3821,M S,5,294,1,0.35617050528526306,1,0.35617050528526306,1,0.16239799186587334,8,6,0,0,1.1961739510297775,1.0490568950772285
ITA-Serie A,2627,Fiorentina,Valde,2,2026,110,13543,D S,4,231,0,0.19805661588907242,0,0.19805661588907242,0,0.1808948703110218,2,3,0,0,1.0734553337097168,0.753234326839447
ITA-Serie A,2627,Fiorentina,Viery,2,2026,110,14920,D S,4,253,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7663361802697182,0.7663361802697182
ITA-Serie A,2627,Fiorentina,Wilfried Gnonto,2,2026,110,11155,S,3,77,0,0.18141619861125946,0,0.18141619861125946,0,0.0,3,0,0,0,1.0118019729852676,0.899203896522522
ITA-Serie A,2627,Frosinone,Aleksa Terzic,2,2026,112,7911,S,2,24,0,0.013416200876235962,0,0.013416200876235962,0,0.13734427094459534,1,1,0,0,0.17091721296310425,0.02015674114227295
ITA-Serie A,2627,Frosinone,Alessio Zerbin,2,2026,112,4911,S,4,75,0,0.1495431810617447,0,0.1495431810617447,0,0.02015674114227295,2,1,0,0,0.4826856702566147,0.31298574805259705
ITA-Serie A,2627,Frosinone,Anouar El Azzouzi,2,2026,112,14892,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ITA-Serie A,2627,Frosinone,Anthony Oyono,2,2026,112,11879,D S,5,380,0,0.2414681389927864,0,0.2414681389927864,1,0.5210505425930023,7,4,1,0,1.4698797017335892,0.9350938349962234
ITA-Serie A,2627,Frosinone,Antonio Raimondo,2,2026,112,9539,F,5,427,4,3.0122673138976097,4,3.0122673138976097,0,0.43326485902071,14,3,2,0,3.455183818936348,0.08543274737894535
ITA-Serie A,2627,Frosinone,Daniel Bîrligea,2,2026,112,14987,S,2,8,0,0.0,0,0.0,0,0.0,0,0,0,0,0.05355377495288849,0.05355377495288849
ITA-Serie A,2627,Frosinone,Farès Ghedjemis,2,2026,112,12303,M S,3,194,0,0.7972727939486504,0,0.7972727939486504,0,0.06522796303033829,7,2,0,0,1.9922105744481087,1.2253354489803314
ITA-Serie A,2627,Frosinone,Florian Grillitsch,2,2026,112,116,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ITA-Serie A,2627,Frosinone,Gabriele Bracaglia,2,2026,112,14888,D,5,426,1,0.49765261448919773,1,0.49765261448919773,1,0.5389738641679287,7,6,3,0,2.837754726409912,2.1124685928225517
ITA-Serie A,2627,Frosinone,Gabriele Calvani,2,2026,112,14887,D,5,437,0,0.16559982299804688,0,0.16559982299804688,0,0.0,4,0,2,0,1.2023299168795347,1.2023299168795347
ITA-Serie A,2627,Frosinone,Giacomo Calo,2,2026,112,1814,M,5,439,1,0.5122215300798416,1,0.5122215300798416,1,1.2191248834133148,8,21,0,0,2.2935329601168633,1.7867121323943138
ITA-Serie A,2627,Frosinone,Giorgi Kvernadze,2,2026,112,11882,M,5,445,3,1.7348382025957108,3,1.7348382025957108,1,1.3913454227149487,13,12,1,0,3.451414570212364,1.2320981323719025
ITA-Serie A,2627,Frosinone,Giorgio Cittadini,2,2026,112,10268,D S,5,266,0,0.039530690759420395,0,0.039530690759420395,0,0.0,1,0,1,0,0.18243153393268585,0.18243153393268585
ITA-Serie A,2627,Frosinone,Ilario Monterisi,2,2026,112,8197,D S,5,267,0,0.2372592557221651,0,0.2372592557221651,0,0.142129959538579,5,3,0,0,0.5578309204429388,0.5276840589940548
ITA-Serie A,2627,Frosinone,Lorenzo Palmisani,2,2026,112,11886,GK,5,450,0,0.0,0,0.0,0,0.10719648376107216,0,2,0,0,0.9037915915250778,0.7965951040387154
ITA-Serie A,2627,Frosinone,Luis Hasa,2,2026,112,12347,S,2,36,0,0.1579580008983612,0,0.1579580008983612,0,0.09285527840256691,4,4,0,0,0.4275769367814064,0.19367623329162598
ITA-Serie A,2627,Frosinone,Matteo Cichella,2,2026,112,14889,M S,3,105,0,0.0339852012693882,0,0.0339852012693882,0,0.0,1,0,0,0,0.21860702335834503,0.18462182581424713
ITA-Serie A,2627,Frosinone,Patrizio Masini,2,2026,112,12777,M S,5,388,0,0.06526675820350647,0,0.06526675820350647,1,0.7613788843154907,4,1,0,0,2.0059503316879272,1.2117817029356956
ITA-Serie A,2627,Frosinone,Romano Schmid,2,2026,112,9069,M,5,377,0,0.03908677399158478,0,0.03908677399158478,3,0.9806181490421295,2,4,2,0,2.7804837226867676,2.2076397240161896
ITA-Serie A,2627,Frosinone,Seydou Fini,2,2026,112,12011,M S,4,187,0,0.3714881017804146,0,0.3714881017804146,0,0.22965723276138306,2,3,0,0,0.714531384408474,0.19480235874652863
ITA-Serie A,2627,Frosinone,Tomás Bobcek,2,2026,112,15053,S,1,16,0,0.06884312629699707,0,0.06884312629699707,0,0.06695707887411118,1,1,0,0,0.16780544817447662,0.10084837675094604
ITA-Serie A,2627,Frosinone,Wisdom Amey,2,2026,112,9495,S,2,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ITA-Serie A,2627,Genoa,Adam Zulevic,2,2026,101,14847,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ITA-Serie A,2627,Genoa,Alessandro Marcandalli,2,2026,101,12958,D,5,442,0,0.0,0,0.0,0,0.10493059456348419,0,2,1,0,0.9418300725519657,0.8368994817137718
ITA-Serie A,2627,Genoa,Alex Amorim,2,2026,101,14426,M S,4,105,0,0.017475035041570663,0,0.017475035041570663,0,0.10112392529845238,1,3,1,0,0.2542681619524956,0.23774530738592148
ITA-Serie A,2627,Genoa,Brooke Norton-Cuffy,2,2026,101,13136,D,2,180,0,0.03957424312829971,0,0.03957424312829971,0,0.13479647040367126,1,4,0,0,0.3948412537574768,0.2548554576933384
ITA-Serie A,2627,Genoa,David Puczka,2,2026,101,14848,S,1,27,0,0.0,0,0.0,0,0.0,0,0,0,0,0.05777762085199356,0.05777762085199356
ITA-Serie A,2627,Genoa,Djibril Sow,2,2026,101,2624,M S,5,323,0,0.10438989847898483,0,0.10438989847898483,1,0.2775759678333998,1,8,1,0,0.7695360481739044,0.6651461496949196
ITA-Serie A,2627,Genoa,Ethan Meichtry,2,2026,101,14846,S,4,39,0,0.4763538986444473,0,0.4763538986444473,0,0.009569060057401657,2,1,0,0,0.6256455443799496,0.1397225707769394
ITA-Serie A,2627,Genoa,Hamed Junior Traore,2,2026,101,6986,S,1,2,0,0.0,0,0.0,0,0.05777762085199356,0,1,0,0,0.05777762085199356,0.05777762085199356
ITA-Serie A,2627,Genoa,Johan Vásquez,2,2026,101,9985,D,4,348,1,0.10417571477591991,1,0.10417571477591991,0,0.05800671875476837,3,1,0,1,0.8992321193218231,0.7986909821629524
ITA-Serie A,2627,Genoa,Junior Messias,2,2026,101,8838,M S,5,204,0,0.5051965191960335,0,0.5051965191960335,0,0.2689056061208248,11,4,0,0,0.5583617985248566,0.2615525722503662
ITA-Serie A,2627,Genoa,Justin Bijlow,2,2026,101,14380,GK,5,450,0,0.0,0,0.0,0,0.03168504312634468,0,1,0,0,0.8193721957504749,0.7876871526241302
ITA-Serie A,2627,Genoa,Kingsley Ehizibue,2,2026,101,7785,D S,3,149,0,0.0979805663228035,0,0.0979805663228035,0,0.09124107658863068,3,1,1,0,0.16621799021959305,0.0
ITA-Serie A,2627,Genoa,Leo Østigard,2,2026,101,10237,D,5,426,0,0.1772066466510296,0,0.1772066466510296,0,0.017475035041570663,4,1,3,0,0.8705155029892921,0.8530404679477215
ITA-Serie A,2627,Genoa,Lorenzo Colombo,2,2026,101,8478,F S,5,322,0,0.8939458765089512,0,0.1326470449566841,2,1.4976526834070683,5,6,0,0,1.7587806172668934,0.6790775209665298
ITA-Serie A,2627,Genoa,Mikael Ellertsson,2,2026,101,10957,D M,5,443,0,0.106251310557127,0,0.106251310557127,0,0.1258230023086071,2,2,1,0,0.927483394742012,0.7620449997484684
ITA-Serie A,2627,Genoa,Milutin Osmajic,2,2026,101,9762,F S,4,293,2,1.098447795957327,2,1.098447795957327,0,0.5027314461767673,6,4,0,0,1.7603426799178123,0.1591634340584278
ITA-Serie A,2627,Genoa,Morten Frendrup,2,2026,101,10365,M,5,450,0,0.07263485714793205,0,0.07263485714793205,0,0.15941837709397078,2,5,0,0,1.1431418135762215,0.9960152208805084
ITA-Serie A,2627,Genoa,Sebastian Otoa,2,2026,101,13478,D S,2,87,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0
ITA-Serie A,2627,Genoa,Stefano Sabelli,2,2026,101,1898,M,1,47,0,0.0,0,0.0,0,0.0,0,0,0,0,0.11849434673786163,0.11849434673786163
ITA-Serie A,2627,Genoa,Stephan El Shaarawy,2,2026,101,1252,S,2,54,0,0.0,0,0.0,0,0.0,0,0,0,0,0.10143230110406876,0.10143230110406876
ITA-Serie A,2627,Genoa,Tommaso Baldanzi,2,2026,101,9951,M,5,336,0,0.7456430196762085,0,0.7456430196762085,0,0.09739841148257256,10,2,0,0,1.4313421696424484,0.7037519812583923
ITA-Serie A,2627,Genoa,Vitinha,2,2026,101,11380,M S,5,219,0,0.4320378862321377,0,0.4320378862321377,0,0.0,8,0,0,0,0.6009639129042625,0.21661140024662018
ITA-Serie A,2627,Inter,Aleksandar Stankovic,2,2026,106,11149,S,2,13,0,0.08008119463920593,0,0.08008119463920593,0,0.0,1,0,0,0,0.0,0.0
ITA-Serie A,2627,Inter,Alessandro Bastoni,2,2026,106,4939,D,5,400,0,0.2099708877503872,0,0.2099708877503872,0,0.6634716540575027,3,5,1,0,3.9742358401417732,3.561862835660577
ITA-Serie A,2627,Inter,Andy Diouf,2,2026,106,9523,D M,4,346,0,0.13581162504851818,0,0.13581162504851818,3,1.7840423882007599,4,13,0,0,2.6641906052827835,1.7937082760035992
ITA-Serie A,2627,Inter,Ange-Yoan Bonny,2,2026,106,12784,S,4,62,1,1.052764616906643,1,1.052764616906643,0,0.0,3,0,0,0,1.2040611803531647,0.15129655599594116
ITA-Serie A,2627,Inter,Benjamin Pavard,2,2026,106,3363,D S,2,117,0,0.04468739405274391,0,0.04468739405274391,0,0.13428504765033722,1,1,0,0,1.8397682905197144,1.7054831981658936
ITA-Serie A,2627,Inter,Carlos Augusto,2,2026,106,10891,D S,3,147,1,0.132370263338089,1,0.132370263338089,1,0.4830057844519615,2,4,0,0,1.4243430495262146,0.9998609647154808
ITA-Serie A,2627,Inter,Curtis Jones,2,2026,106,6665,M S,4,147,0,0.051317053847014904,0,0.051317053847014904,0,0.1448271982371807,2,3,0,0,1.955116681754589,1.7589724361896515
ITA-Serie A,2627,Inter,Federico Dimarco,2,2026,106,1324,D M S,5,322,0,0.7568998038768768,0,0.7568998038768768,1,1.8747487589716911,7,14,0,0,3.003049459308386,1.0769444219768047
ITA-Serie A,2627,Inter,Francesco Pio Esposito,2,2026,106,14003,F S,5,298,2,2.307159185409546,2,2.307159185409546,1,0.5023978799581528,13,4,0,0,3.25453382730484,0.545040987432003
ITA-Serie A,2627,Inter,Hakan Calhanoglu,2,2026,106,189,M S,3,136,2,0.08910028077661991,2,0.08910028077661991,0,0.5502183437347412,3,5,1,0,2.352625072002411,1.9783773459494114
ITA-Serie A,2627,Inter,Henrikh Mkhitaryan,2,2026,106,317,M,1,63,0,0.5902351140975952,0,0.5902351140975952,0,0.11342054605484009,6,2,1,0,0.8706099987030029,0.3474019765853882
ITA-Serie A,2627,Inter,John Stones,2,2026,106,586,D S,3,97,0,0.09506939724087715,0,0.09506939724087715,0,0.0,2,0,0,0,0.8240441009402275,0.8240441009402275
ITA-Serie A,2627,Inter,Josep Martínez,2,2026,106,9052,GK,5,450,0,0.0,0,0.0,0,0.0,0,0,0,0,1.1627482119947672,1.1627482119947672
ITA-Serie A,2627,Inter,Lautaro Martínez,2,2026,106,7006,F,4,325,4,4.770701169967651,4,4.770701169967651,0,0.8546852171421051,22,6,2,0,4.416922667995095,1.0518342684954405
ITA-Serie A,2627,Inter,Luis Henrique,2,2026,106,8980,D S,3,121,0,0.08745013549923897,0,0.08745013549923897,0,0.0,2,0,0,0,0.9788360744714737,0.9788360744714737
ITA-Serie A,2627,Inter,Manuel Akanji,2,2026,106,6490,D,5,416,0,1.1409875825047493,0,1.1409875825047493,1,0.7548836413770914,7,2,2,0,2.6983312759548426,2.658206442371011
ITA-Serie A,2627,Inter,Marcus Thuram,2,2026,106,5992,F S,4,224,2,3.358635738492012,2,3.358635738492012,2,1.011175747960806,15,6,0,0,4.738861083984375,1.6599059700965881
ITA-Serie A,2627,Inter,Nicolò Barella,2,2026,106,1409,M,5,450,1,0.6207426376640797,1,0.6207426376640797,1,1.7724017798900604,8,13,1,0,5.204698592424393,4.529863595962524
ITA-Serie A,2627,Inter,Petar Sucic,2,2026,106,13964,M S,4,185,0,0.0,0,0.0,0,0.11966725811362267,0,3,0,0,1.0177166908979416,0.9921189695596695
ITA-Serie A,2627,Inter,Piotr Zielinski,2,2026,106,1386,M S,5,356,1,0.6200557816773653,1,0.6200557816773653,1,0.784995935857296,10,3,0,0,3.234069347381592,2.2239934131503105
ITA-Serie A,2627,Inter,Yann Bisseck,2,2026,106,6414,D S,4,277,1,0.5463771522045135,1,0.5463771522045135,0,0.1140876654535532,5,3,0,0,1.4413794130086899,0.8812697939574718
ITA-Serie A,2627,Juventus,Andrea Cambiaso,2,2026,98,9841,S,2,28,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0
ITA-Serie A,2627,Juventus,Bremer,2,2026,98,6960,D,5,450,2,1.0640088319778442,2,1.0640088319778442,0,0.6640757210552692,4,5,0,0,0.950844906270504,0.8549584299325943
ITA-Serie A,2627,Juventus,Douglas Luiz,2,2026,98,6122,M,5,431,0,0.23875603172928095,0,0.23875603172928095,0,0.8354422617703676,11,7,1,0,1.7412135004997253,1.1979155763983727
ITA-Serie A,2627,Juventus,Edon Zhegrova,2,2026,98,10328,S,4,67,2,0.5323749203234911,2,0.5323749203234911,1,0.9293685406446457,5,8,0,0,0.7910058423876762,0.03774438053369522
ITA-Serie A,2627,Juventus,Federico Gatti,2,2026,98,10993,S,1,1,1,0.4502857029438019,1,0.4502857029438019,0,0.0,1,0,1,0,0.06525038927793503,0.06525038927793503
ITA-Serie A,2627,Juventus,Francisco Conceição,2,2026,98,13052,M,5,374,1,1.520641963928938,1,1.520641963928938,1,0.6041135936975479,12,8,1,0,2.0358266681432724,0.4158053882420063
ITA-Serie A,2627,Juventus,Guglielmo Vicario,2,2026,98,8858,GK,5,450,0,0.0,0,0.0,0,0.0,0,0,0,0,0.37963462620973587,0.37963462620973587
ITA-Serie A,2627,Juventus,Jeremie Boga,2,2026,98,3544,M S,3,102,0,0.01812490075826645,0,0.01812490075826645,0,0.06525038927793503,1,2,0,0,0.08337529003620148,0.0
ITA-Serie A,2627,Juventus,Jhon Lucumí,2,2026,98,11038,D,4,305,0,0.0,0,0.0,0,0.01812490075826645,1,1,2,0,0.49289773777127266,0.4747728407382965
ITA-Serie A,2627,Juventus,Jonathan Christian David,2,2026,98,8636,F,1,61,0,0.0,0,0.0,0,0.0,2,1,0,0,0.0,0.0
ITA-Serie A,2627,Juventus,Justin Oboavwoduo,2,2026,98,15085,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.049878012388944626,0.049878012388944626
ITA-Serie A,2627,Juventus,Kenan Yildiz,2,2026,98,11942,M,1,72,0,0.1322833001613617,0,0.1322833001613617,0,0.23905833065509796,2,3,0,0,0.7883044481277466,0.6010693311691284
ITA-Serie A,2627,Juventus,Kerim-Sam Alajbegovic,2,2026,98,13202,M S,4,230,0,0.28154775500297546,0,0.28154775500297546,0,0.0,10,0,0,0,0.649847973138094,0.4260030835866928
ITA-Serie A,2627,Juventus,Lloyd Kelly,2,2026,98,8090,D S,4,146,0,0.11873103678226471,0,0.11873103678226471,0,0.0,1,0,0,0,0.1907985396683216,0.1907985396683216
ITA-Serie A,2627,Juventus,Manuel Locatelli,2,2026,98,1122,M,3,270,0,0.5725479125976562,0,0.5725479125976562,1,0.10777022689580917,2,6,1,0,1.039353847503662,0.43814563751220703
ITA-Serie A,2627,Juventus,Mattia Perin,2,2026,98,1093,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ITA-Serie A,2627,Juventus,Mehmet Zeki Çelik,2,2026,98,6872,D,5,432,0,0.057513004168868065,0,0.057513004168868065,1,0.8717397982254624,2,6,1,0,1.8283802419900894,0.9953965991735458
ITA-Serie A,2627,Juventus,Nick Woltemade,2,2026,98,8117,S,3,44,0,0.33994075655937195,0,0.33994075655937195,0,0.36733484268188477,3,1,0,0,0.5759726911783218,0.11513473838567734
ITA-Serie A,2627,Juventus,Nicolás González,2,2026,98,7074,D M S,4,228,1,0.33086996525526047,1,0.33086996525526047,0,0.24961384013295174,8,5,0,0,0.42166440933942795,0.1039398955181241
ITA-Serie A,2627,Juventus,Pape Sarr,2,2026,98,9021,S,2,62,0,0.06759703904390335,0,0.06759703904390335,0,0.0,2,0,0,0,0.8177340775728226,0.7501370459794998
ITA-Serie A,2627,Juventus,Pierre Kalulu Kyatengwa,2,2026,98,8313,D,5,450,0,0.07590045779943466,0,0.07590045779943466,0,0.1422302946448326,1,4,0,0,1.188208669424057,0.9866049960255623
ITA-Serie A,2627,Juventus,Randal Kolo Muani,2,2026,98,5743,F,5,450,0,1.2342319712042809,0,1.2342319712042809,1,0.2143498957157135,11,3,0,0,1.5427891910076141,1.0471520945429802
ITA-Serie A,2627,Juventus,Teun Koopmeiners,2,2026,98,9969,M S,5,121,1,0.16168787516653538,1,0.16168787516653538,1,0.4502857029438019,5,1,0,0,0.15642837435007095,0.057505395263433456
ITA-Serie A,2627,Juventus,Weston McKennie,2,2026,98,5360,M,2,177,0,0.26559168100357056,0,0.26559168100357056,0,0.10797180235385895,3,1,0,0,0.5352016985416412,0.24603044986724854
ITA-Serie A,2627,Lazio,Adam Marusic,2,2026,96,6176,D,1,18,0,0.0,0,0.0,0,0.0,0,0,0,0,0.02391268126666546,0.02391268126666546
ITA-Serie A,2627,Lazio,Alfonso,2,2026,96,2521,D S,4,112,0,0.032165790908038616,0,0.032165790908038616,0,0.039632225409150124,2,2,0,0,0.2919081896543503,0.24930797517299652
ITA-Serie A,2627,Lazio,Andrea Pinamonti,2,2026,96,4895,F S,4,106,0,0.10560739040374756,0,0.10560739040374756,0,0.0,1,0,0,0,0.2270033061504364,0.12139591574668884
ITA-Serie A,2627,Lazio,Boulaye Dia,2,2026,96,7224,F,2,167,0,0.0,0,0.0,1,0.5429759621620178,0,4,1,0,0.7815594375133514,0.3617158979177475
ITA-Serie A,2627,Lazio,Christos Mandas,2,2026,96,12043,GK,5,450,0,0.0,0,0.0,0,0.0,0,0,0,0,0.9168699458241463,0.9168699458241463
ITA-Serie A,2627,Lazio,Danilho Doekhi,2,2026,96,10725,D,3,270,0,0.966125100851059,0,0.966125100851059,1,0.1459088772535324,3,2,0,0,0.39721520990133286,0.25130633264780045
ITA-Serie A,2627,Lazio,Davide Frattesi,2,2026,96,4981,M S,5,386,3,1.749478042125702,3,1.749478042125702,0,0.9915677607059479,8,5,0,0,3.198252499103546,0.5833569439128041
ITA-Serie A,2627,Lazio,Diogo Leite,2,2026,96,10724,S,1,4,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ITA-Serie A,2627,Lazio,Fisayo Dele-Bashiru,2,2026,96,12872,M,1,58,0,0.0,0,0.0,0,0.0,0,0,0,0,0.02391268126666546,0.02391268126666546
ITA-Serie A,2627,Lazio,Gustav Isaksen,2,2026,96,11951,F S,5,153,0,0.21385135501623154,0,0.21385135501623154,0,0.07694607973098755,3,1,1,0,0.4185110926628113,0.14865835011005402
ITA-Serie A,2627,Lazio,Josip Sutalo,2,2026,96,15022,D,2,176,0,0.0,0,0.0,0,0.0,0,0,0,0,1.1858974695205688,1.1858974695205688
ITA-Serie A,2627,Lazio,Kenneth Taylor,2,2026,96,14341,M,5,423,0,0.19179637730121613,0,0.19179637730121613,0,0.4568362906575203,5,6,0,0,3.7481659054756165,3.195503056049347
ITA-Serie A,2627,Lazio,Manuel Lazzari,2,2026,96,6180,S,3,22,0,0.020568177103996277,0,0.020568177103996277,0,0.0,1,0,0,0,0.020568177103996277,0.0
ITA-Serie A,2627,Lazio,Matteo Cancellieri,2,2026,96,9071,F S,5,300,1,0.7689223969355226,1,0.7689223969355226,0,0.5893561374396086,7,5,1,0,2.120936542749405,0.7898073494434357
ITA-Serie A,2627,Lazio,Mattia Zaccagni,2,2026,96,1958,F,5,447,1,2.2699383348226547,0,1.508639544248581,2,1.8946239054203033,16,8,2,0,3.9936898052692413,1.462707992643118
ITA-Serie A,2627,Lazio,Nicolo Rovella,2,2026,96,7411,M,2,126,0,0.03821427375078201,0,0.03821427375078201,0,0.04398836940526962,1,2,0,0,0.13948923349380493,0.13948923349380493
ITA-Serie A,2627,Lazio,Nuno Tavares,2,2026,96,9691,D S,5,339,0,0.5353384241461754,0,0.5353384241461754,2,1.1406703852117062,7,6,0,0,2.470544219017029,0.9463428519666195
ITA-Serie A,2627,Lazio,Oliver Provstgaard,2,2026,96,13447,D,5,450,0,0.08748076856136322,0,0.08748076856136322,0,0.01685580424964428,1,1,1,0,2.1807909160852432,2.093310132622719
